No,Time [frame],xg [px],yg [px],sigma x [px],sigma y [px],Imax [a.u.],Iback [a.u.],a [a.u./px],b[a.u./px],Raw Intensity[au],Average Intensity[au/px^2],Model 1,Model 2,Model 3,Model 4,Model 5,Label
3,14,18.0691,126.245,1.86038,2.3479,1193,285.891,-15.4429,-7.91394,32364.1,488.882,1,2,2,3,4,0
3,15,18.3361,126.418,2.14778,2.17856,1130.55,273.222,13.1875,-19.5637,32849.8,464.497,1,2,2,3,4,0
3,16,18.219,124.733,2.7823,3.79484,955.078,147.053,2.98964,-2.2725,54007.9,487.408,1,2,2,3,4,0
3,17,18.1406,126.071,1.69633,2.05311,1049.36,349.88,-34.7162,-23.7384,22882.2,479.686,1,2,2,3,4,0
3,18,17.7875,125.877,3.03184,2.68469,1164.73,95.8833,-32.7007,-27.5898,63553.5,504.521,1,2,2,3,4,0
3,19,17.1092,126.463,1.95343,1.88714,895.314,356.46,-19.5833,-12.905,19962.7,470.225,1,2,3,4,5,0
3,20,17.0625,134.254,2.12872,3.12193,834.346,247.526,-16.7461,-20.1084,32798.5,442.639,1,1,1,1,1,0
3,21,17.2672,134.346,2.0182,3.27203,742.592,235.903,-19.9108,-20.7064,28647.7,412.251,1,1,1,1,1,0
3,22,17.4719,134.438,1.90768,3.42214,650.838,224.28,-23.0755,-21.3043,24496.9,381.864,1,1,1,1,1,0
3,23,17.252,134.879,1.74886,3.10267,650.743,223.179,-8.26872,-24.2625,21016.2,354.497,1,1,1,1,1,0
3,24,17.0322,135.32,1.59003,2.78321,650.647,222.078,6.53801,-27.2207,17535.6,327.13,,,,,,0
4,1,19.7133,205.469,2.02515,1.89725,1393.9,427.868,-7.4492,-16.2822,40300.7,670.852,1,2,3,4,5,0
4,2,17.9564,204.608,2.1186,2.6807,1625.5,270.633,-37.827,-0.218644,61496.7,650.988,1,2,3,4,5,0
4,3,17.9111,205.205,1.61611,1.81121,817.441,308.039,-4.57996,9.86632,15029.5,404.497,1,2,3,4,5,0
4,4,16.7925,209.427,2.89434,2.23118,1050.61,197.658,-14.5661,-13.7721,38762.1,424.728,1,2,3,4,5,0
4,5,17.7656,210.288,4.07282,2.27368,1050.26,136.052,-10.5091,0.867494,52500.2,461.296,1,2,3,4,5,0
4,6,18.0888,210.552,2.39428,2.76661,1243.39,185.394,-6.21553,6.4755,49543.4,490.71,1,2,3,4,5,0
4,7,20.6192,211.141,2.16424,2.28728,1390.28,218.718,20.8727,-22.8297,42630.9,468.219,1,2,3,4,5,0
4,8,22.5301,210.616,1.91863,1.95113,965.016,300.805,32.5432,-27.4997,25895.5,447.879,1,2,3,4,5,0
4,9,24.4411,210.092,1.67302,1.61499,539.757,382.893,44.2137,-32.1697,9160.07,427.538,1,2,3,4,5,0
4,10,27.2198,208.772,2.61936,3.05896,865.977,342.407,-7.51205,-22.7443,40546,585.473,1,2,3,4,5,0
4,11,27.9171,206.978,3.17898,2.0945,647.378,356.031,-42.2269,5.1259,25413.6,527.361,1,2,3,4,5,0
4,12,29.1095,206.307,2.61931,1.69091,1011.62,431.9,-82.4505,23.0291,29629,579.858,1,2,3,4,5,0
4,13,28.5439,207.296,2.73916,1.832,820.015,378.977,-45.908,8.15625,25550.6,528.858,1,2,3,4,5,0
4,14,27.9783,208.285,2.859,1.9731,628.414,326.055,-9.36544,-6.71659,21472.1,477.858,1,2,3,4,5,0
4,15,21.0466,208.949,2.266,1.81191,1765.86,356.128,16.6657,-30.5705,45171.7,629.669,1,2,3,4,5,0
4,16,23.0571,208.316,2.39879,1.98143,1973.92,356.891,2.27467,0.961709,58109.2,696.13,1,2,3,4,5,0
4,17,23.7215,209.7,2.67444,2.15631,1771.48,372.292,23.7946,-11.8575,62256.8,731.444,1,2,2,3,4,0
4,18,23.225,209.294,2.88289,2.43129,1483.46,318.255,5.9939,7.30391,62054.6,709.408,1,1,2,3,4,0
4,19,22.4984,209.818,2.2683,2.0744,1925.85,455.311,22.0109,-25.2491,54294.4,778.609,1,2,2,3,4,0
4,20,22.66,209.121,2.70501,3.15418,1848.38,133.5,-22.0248,-23.4051,95823.8,725.296,1,2,3,4,5,0
4,21,19.9505,209.071,3.81773,2.66336,1280.6,179.559,34.4611,17.0988,74068.9,636.917,1,2,3,4,5,0
4,22,22.2192,210.487,3.49479,3.01941,1454.19,91.7567,-6.92206,-21.1982,94009.5,707.867,1,2,3,4,5,0
4,23,24.4878,211.902,3.17184,3.37547,1627.78,3.9541,-48.3052,-59.4952,113950,778.817,1,1,1,1,1,0
4,24,24.4957,212.075,2.17312,2.10806,726.975,449.561,3.18835,20.3985,21944.8,581.249,,,,,,0
5,1,19.6959,177.61,1.68141,1.80161,897.351,232.087,-3.93397,-18.8513,16524.5,342.55,1,1,2,2,3,0
5,2,20.1298,176.964,1.89777,2.96628,643.567,216.802,-8.50032,-2.85526,21775.6,352.012,1,1,2,2,3,0
5,3,20.2748,177.716,2.1791,2.61143,828.79,82.6779,-3.96919,-6.27641,28627.2,267.172,1,1,2,2,3,0
5,4,19.7475,177.794,2.79007,3.11895,778.175,84.6116,-16.557,-19.2194,39764.4,346.751,1,1,2,2,3,0
5,5,20.5515,177.388,2.3451,2.85632,934.248,254.373,-9.2899,5.38367,37966.3,477.183,1,1,2,2,3,0
5,6,20.7879,177.93,1.78101,2.15959,906.349,267.517,-7.34614,0.691152,21776.9,398.858,1,1,2,2,3,0
5,7,20.7477,177.36,2.67559,2.26723,796.912,146.555,8.35755,-1.77028,29373.8,325.905,1,1,2,2,3,0
