No,Time [frame],xg [px],yg [px],sigma x [px],sigma y [px],Imax [a.u.],Iback [a.u.],a [a.u./px],b[a.u./px],Raw Intensity[au],Average Intensity[au/px^2],Model 1,Model 2,Model 3,Model 4,Model 5,Label
1,42,182.8328494220413,0.5,3.181980515339464,3.181980515339464,1093.5,0.0,0.0,0.0,16117.5,-1.0,1,1,1,2,2,0
1,43,182.68837034765667,0.5,3.181980515339464,3.181980515339464,1118.0,0.0,0.0,0.0,16625.0,426.28205128205127,1,1,2,2,2,0
1,44,183.4924275866203,0.5,3.181980515339464,3.181980515339464,1033.0,0.0,0.0,0.0,14910.0,382.3076923076923,1,1,1,2,1,0
1,45,183.80070341760845,0.5,3.181980515339464,3.181980515339464,887.0,0.0,0.0,0.0,15271.0,391.56410256410254,1,1,1,1,1,0
1,46,183.52268357934233,0.5,3.181980515339464,3.181980515339464,890.0,0.0,0.0,0.0,15370.0,394.1025641025641,1,1,1,1,1,0
1,47,183.48268742600715,0.5,3.181980515339464,3.181980515339464,774.0,0.0,0.0,0.0,14241.0,365.15384615384613,1,1,1,1,1,0
1,48,183.53095335987294,0.5,3.181980515339464,3.181980515339464,748.0,0.0,0.0,0.0,14811.0,379.7692307692308,1,1,1,2,1,0
1,49,184.00322434017284,0.5,3.181980515339464,3.181980515339464,1036.0,0.0,0.0,0.0,15497.0,397.35897435897436,1,1,1,2,2,0
1,50,183.48907225454718,0.5,3.181980515339464,3.181980515339464,944.5,0.0,0.0,0.0,14426.0,-1.0,1,1,1,2,2,0
1,51,182.9749201689215,0.5,3.181980515339464,3.181980515339464,853.0,0.0,0.0,0.0,13355.0,342.43589743589746,,,,,,0
2,1,176.60105292435503,7.505368884100919,3.181980515339464,3.181980515339464,2634.0,0.0,0.0,0.0,83911.0,1216.1014492753623,1,1,2,3,4,0
2,2,176.52007496473507,6.951809861388638,3.181980515339464,3.181980515339464,2071.0,0.0,0.0,0.0,67354.0,976.1449275362319,1,1,2,3,4,0
2,3,176.5442759029391,6.539435995756501,3.181980515339464,3.181980515339464,1941.0,0.0,0.0,0.0,66040.0,957.1014492753624,1,2,2,3,4,0
2,4,175.96003780157133,7.72320849833055,3.181980515339464,3.181980515339464,1687.0,0.0,0.0,0.0,64197.0,930.3913043478261,1,2,3,3,4,0
2,5,175.50791540603817,8.928727660528704,3.181980515339464,3.181980515339464,1914.0,0.0,0.0,0.0,71303.0,1033.376811594203,1,2,3,3,4,0
2,6,175.00105176223565,8.001832262519168,3.181980515339464,3.181980515339464,1721.0,0.0,0.0,0.0,58132.0,842.4927536231884,1,2,3,3,4,0
2,7,174.34305011182752,7.629730477507445,3.181980515339464,3.181980515339464,1802.0,0.0,0.0,0.0,51382.0,744.6666666666666,1,2,3,4,4,0
2,8,174.04635221133682,9.570443807374925,3.181980515339464,3.181980515339464,1641.0,0.0,0.0,0.0,53148.0,770.2608695652174,1,2,3,3,4,0
2,9,174.59278283290539,10.69051778187638,3.181980515339464,3.181980515339464,1575.0,0.0,0.0,0.0,46800.0,678.2608695652174,1,2,3,3,4,0
2,10,174.64842656882223,10.673373070247195,3.181980515339464,3.181980515339464,1432.0,0.0,0.0,0.0,48613.0,704.536231884058,1,2,3,3,4,0
2,11,174.76866222387252,9.06992885116452,3.181980515339464,3.181980515339464,1525.0,0.0,0.0,0.0,50660.0,734.2028985507246,1,2,2,3,4,0
2,12,174.95262278977034,8.19611299061518,3.181980515339464,3.181980515339464,1625.0,0.0,0.0,0.0,53520.0,775.6521739130435,1,2,2,3,4,0
2,13,175.02593623540722,7.514852392591853,3.181980515339464,3.181980515339464,1575.0,0.0,0.0,0.0,47384.0,686.7246376811594,1,2,2,3,4,0
2,14,175.28748303984918,7.578589653551666,3.181980515339464,3.181980515339464,1434.0,0.0,0.0,0.0,39194.0,568.0289855072464,1,2,3,4,5,0
2,15,176.1745045739621,8.135852917670565,3.181980515339464,3.181980515339464,1020.0,0.0,0.0,0.0,35029.0,507.6666666666667,1,2,3,4,5,0
2,16,173.24883598627343,8.45904690638703,3.181980515339464,3.181980515339464,1001.0,0.0,0.0,0.0,32345.0,468.768115942029,1,2,3,4,5,0
2,17,174.0784640950765,8.500498421823188,3.181980515339464,3.181980515339464,1059.0,0.0,0.0,0.0,30892.0,447.71014492753625,1,2,3,3,4,0
2,18,174.7114330560752,7.718147529125552,3.181980515339464,3.181980515339464,968.0,0.0,0.0,0.0,33695.0,488.3333333333333,1,2,3,3,4,0
2,19,175.74155708922274,7.591867051192132,3.181980515339464,3.181980515339464,1227.0,0.0,0.0,0.0,33416.0,484.28985507246375,,,,,,0
3,1,200.40698456413838,8.238255666228381,3.181980515339464,3.181980515339464,1373.0,0.0,0.0,0.0,43797.0,634.7391304347826,1,2,3,4,5,0
3,2,199.49886461055195,7.879590203129599,3.181980515339464,3.181980515339464,1082.0,0.0,0.0,0.0,27851.0,403.6376811594203,1,2,3,4,5,0
3,3,198.8421987537839,9.005154734844416,3.181980515339464,3.181980515339464,827.0,0.0,0.0,0.0,23302.0,337.71014492753625,1,2,3,4,5,0
3,4,199.46976184892034,10.806763180787701,3.181980515339464,3.181980515339464,1020.0,0.0,0.0,0.0,27363.0,396.5652173913044,1,1,2,2,2,0
3,5,199.2720801219963,10.895627632704402,3.181980515339464,3.181980515339464,1038.0,0.0,0.0,0.0,30732.0,445.39130434782606,1,1,2,2,2,0
3,6,198.83145739430537,10.650229001797225,3.181980515339464,3.181980515339464,1201.0,0.0,0.0,0.0,34447.0,499.231884057971,1,1,2,2,2,0
3,7,199.11738475315656,10.228071942979737,3.181980515339464,3.181980515339464,1090.0,0.0,0.0,0.0,34994.0,507.15942028985506,1,1,2,2,3,0
3,8,199.19685497483312,9.67267019291641,3.181980515339464,3.181980515339464,1162.0,0.0,0.0,0.0,35355.0,512.3913043478261,1,1,2,2,3,0
3,9,199.0872341054076,10.225077213493815,3.181980515339464,3.181980515339464,1233.0,0.0,0.0,0.0,34097.0,494.15942028985506,1,1,2,3,4,0
3,10,199.49391880330924,10.436234648834088,3.181980515339464,3.181980515339464,1242.0,0.0,0.0,0.0,36225.0,525.0,1,2,2,3,4,0
3,11,198.33924798202116,10.617869197722799,3.181980515339464,3.181980515339464,1261.0,0.0,0.0,0.0,46440.0,673.0434782608696,1,2,2,3,4,0
3,12,198.4037808110879,11.370258351412321,3.181980515339464,3.181980515339464,1065.0,0.0,0.0,0.0,38464.0,557.4492753623189,1,2,3,3,4,0
3,13,199.87252142917526,12.20638790736347,3.181980515339464,3.181980515339464,1413.0,0.0,0.0,0.0,52260.0,757.3913043478261,1,2,3,3,4,0
3,14,199.8764126603079,11.414611699688603,3.181980515339464,3.181980515339464,1128.0,0.0,0.0,0.0,42171.0,611.1739130434783,1,2,3,4,4,0
3,15,200.4342530863786,9.57285222374346,3.181980515339464,3.181980515339464,1121.0,0.0,0.0,0.0,32456.0,470.3768115942029,1,2,3,3,4,0
3,16,199.71056057072127,9.248829113346398,3.181980515339464,3.181980515339464,1132.0,0.0,0.0,0.0,31546.0,457.18840579710144,1,2,2,3,4,0
3,17,198.55395906295337,9.464708224941928,3.181980515339464,3.181980515339464,1044.0,0.0,0.0,0.0,34496.0,499.94202898550725,1,2,2,3,4,0
3,18,198.20381774997074,9.819477059075005,3.181980515339464,3.181980515339464,1054.0,0.0,0.0,0.0,34102.0,494.231884057971,,,,,,0
4,1,269.91707554868304,8.463403842801444,3.181980515339464,3.181980515339464,2217.0,0.0,0.0,0.0,63944.0,926.7246376811594,1,1,1,1,1,0
4,2,269.7775791201849,8.409942107180843,3.181980515339464,3.181980515339464,2313.0,0.0,0.0,0.0,65271.0,945.9565217391304,1,1,1,1,1,0
4,3,269.47025383739003,8.004175611491506,3.181980515339464,3.181980515339464,2097.0,0.0,0.0,0.0,64596.0,936.1739130434783,1,1,1,1,1,0
4,4,269.4957837496209,7.811510946042031,3.181980515339464,3.181980515339464,1809.0,0.0,0.0,0.0,62435.0,904.8550724637681,1,1,1,1,1,0
4,5,269.4905548432735,7.876901293645488,3.181980515339464,3.181980515339464,1660.0,0.0,0.0,0.0,59122.0,856.8405797101449,1,1,1,1,1,0
4,6,269.34204841337646,7.993713095399911,3.181980515339464,3.181980515339464,2291.0,0.0,0.0,0.0,58613.0,849.463768115942,1,1,1,1,1,0
4,7,269.17790868191696,7.8151344981266515,3.181980515339464,3.181980515339464,2229.0,0.0,0.0,0.0,66073.0,957.5797101449275,1,1,1,1,1,0
4,8,268.7905140197644,7.601798138829016,3.181980515339464,3.181980515339464,1941.0,0.0,0.0,0.0,64555.0,935.5797101449275,1,1,1,1,1,0
4,9,268.3990056776544,7.777626054731049,3.181980515339464,3.181980515339464,1767.0,0.0,0.0,0.0,61732.0,894.6666666666666,1,1,1,1,1,0
4,10,268.5812484763474,7.673911922309501,3.181980515339464,3.181980515339464,2036.0,0.0,0.0,0.0,59364.0,860.3478260869565,1,1,1,1,1,0
4,11,268.2500034750976,7.374109650219443,3.181980515339464,3.181980515339464,1710.0,0.0,0.0,0.0,57981.0,840.304347826087,1,1,1,1,1,0
4,12,268.36311211052174,7.421008800679872,3.181980515339464,3.181980515339464,1793.0,0.0,0.0,0.0,62196.0,901.3913043478261,1,1,1,1,1,0
4,13,268.0344877463671,7.398120535017857,3.181980515339464,3.181980515339464,1793.0,0.0,0.0,0.0,66677.0,966.3333333333334,1,1,1,1,1,0
4,14,268.1972096178777,7.245894929395381,3.181980515339464,3.181980515339464,1987.0,0.0,0.0,0.0,65604.0,950.7826086956521,1,1,1,1,1,0
4,15,268.431914288068,7.244283320402953,3.181980515339464,3.181980515339464,1985.0,0.0,0.0,0.0,70453.0,1021.0579710144928,1,1,1,1,1,0
4,16,268.25653191041494,7.221179365153587,3.181980515339464,3.181980515339464,1756.0,0.0,0.0,0.0,71986.0,1043.2753623188405,1,1,1,1,1,0
4,17,268.29900440393465,7.178979399524519,3.181980515339464,3.181980515339464,1784.0,0.0,0.0,0.0,66976.0,970.6666666666666,1,1,1,1,1,0
4,18,268.8839928578962,7.521467744809288,3.181980515339464,3.181980515339464,1909.0,0.0,0.0,0.0,57639.0,835.3478260869565,1,1,1,1,1,0
4,19,268.574583288777,7.892772377610065,3.181980515339464,3.181980515339464,1866.0,0.0,0.0,0.0,56470.0,818.4057971014493,1,1,1,1,1,0
4,20,269.0069469506748,7.736783974966033,3.181980515339464,3.181980515339464,1583.0,0.0,0.0,0.0,54736.0,793.2753623188406,1,1,1,1,1,0
4,21,269.0382116171693,7.773378002200615,3.181980515339464,3.181980515339464,1457.0,0.0,0.0,0.0,52417.0,759.6666666666666,1,1,1,1,1,0
4,22,269.0215411894878,7.891887066434303,3.181980515339464,3.181980515339464,1505.0,0.0,0.0,0.0,49824.0,722.0869565217391,1,1,1,1,1,0
4,23,268.82439148852336,7.933628473112671,3.181980515339464,3.181980515339464,1658.0,0.0,0.0,0.0,46479.0,673.6086956521739,1,1,1,1,1,0
4,24,269.2773543746311,7.931175210410899,3.181980515339464,3.181980515339464,1616.0,0.0,0.0,0.0,48171.0,698.1304347826087,1,1,1,1,1,0
4,25,269.2916024656942,8.034856404810796,3.181980515339464,3.181980515339464,1636.0,0.0,0.0,0.0,50393.0,730.3333333333334,1,1,1,1,1,0
4,26,269.0865154997906,8.140061401622006,3.181980515339464,3.181980515339464,1395.0,0.0,0.0,0.0,52051.0,754.3623188405797,1,1,1,1,1,0
4,27,268.78327592662,8.102630518576799,3.181980515339464,3.181980515339464,1862.0,0.0,0.0,0.0,60854.0,881.9420289855072,1,1,1,1,1,0
4,28,269.40882013296203,8.167759068609083,3.181980515339464,3.181980515339464,2069.0,0.0,0.0,0.0,67264.0,974.8405797101449,1,1,1,1,1,0
4,29,269.40863521976036,7.863253679346897,3.181980515339464,3.181980515339464,2504.0,0.0,0.0,0.0,68969.0,999.5507246376811,1,1,1,1,1,0
4,30,269.1533303052302,7.815382437838897,3.181980515339464,3.181980515339464,2087.0,0.0,0.0,0.0,66458.0,963.1594202898551,1,1,1,1,1,0
4,31,269.06740025017035,8.107764301835656,3.181980515339464,3.181980515339464,1947.0,0.0,0.0,0.0,61395.0,889.7826086956521,1,1,1,1,1,0
4,32,268.93119437705565,8.399750363196885,3.181980515339464,3.181980515339464,1935.0,0.0,0.0,0.0,64995.0,941.9565217391304,1,1,1,1,1,0
4,33,269.38038148442416,8.436358335086744,3.181980515339464,3.181980515339464,1960.0,0.0,0.0,0.0,61615.0,892.9710144927536,1,1,1,1,1,0
4,34,269.58421913972654,8.651359648789299,3.181980515339464,3.181980515339464,1973.0,0.0,0.0,0.0,62152.0,900.7536231884058,1,1,1,1,1,0
4,35,269.68844040098315,8.629021446368062,3.181980515339464,3.181980515339464,2074.0,0.0,0.0,0.0,66623.0,965.5507246376811,1,1,1,1,1,0
4,36,269.3449709694967,8.581551114572715,3.181980515339464,3.181980515339464,1673.0,0.0,0.0,0.0,58092.0,841.9130434782609,1,1,1,1,1,0
4,37,269.2259277601961,8.566512438474318,3.181980515339464,3.181980515339464,1486.0,0.0,0.0,0.0,50666.0,734.2898550724638,1,1,1,1,1,0
4,38,269.4481322101111,8.51744844397875,3.181980515339464,3.181980515339464,1493.0,0.0,0.0,0.0,49455.0,716.7391304347826,1,1,1,1,1,0
4,39,269.7143873022644,8.67652113050394,3.181980515339464,3.181980515339464,1605.0,0.0,0.0,0.0,51359.0,744.3333333333334,1,1,1,1,1,0
4,40,269.52765056504563,8.565181701224077,3.181980515339464,3.181980515339464,1431.0,0.0,0.0,0.0,50938.0,738.231884057971,1,1,1,1,1,0
4,41,269.03811799510197,8.488352924860818,3.181980515339464,3.181980515339464,1466.0,0.0,0.0,0.0,52427.0,759.8115942028985,1,1,1,1,1,0
4,42,269.4374920923473,8.697882636982387,3.181980515339464,3.181980515339464,1391.0,0.0,0.0,0.0,52087.0,754.8840579710145,1,1,1,1,1,0
4,43,269.24683399273914,8.578848031453926,3.181980515339464,3.181980515339464,1481.0,0.0,0.0,0.0,48763.0,706.7101449275362,1,1,1,1,1,0
4,44,269.1822781346484,8.653046880052118,3.181980515339464,3.181980515339464,1729.0,0.0,0.0,0.0,53680.0,777.9710144927536,1,1,1,1,1,0
4,45,269.77962696891115,8.640166641182384,3.181980515339464,3.181980515339464,1549.0,0.0,0.0,0.0,48945.0,709.3478260869565,1,1,1,1,1,0
4,46,269.91549957849276,8.407184726028815,3.181980515339464,3.181980515339464,1373.0,0.0,0.0,0.0,43791.0,634.6521739130435,1,1,1,1,1,0
4,47,269.8341036614325,8.274387055336057,3.181980515339464,3.181980515339464,1566.0,0.0,0.0,0.0,47003.0,681.2028985507246,1,1,1,1,1,0
4,48,269.7298307636495,7.93908158112216,3.181980515339464,3.181980515339464,1517.0,0.0,0.0,0.0,47876.0,693.8550724637681,1,1,1,1,1,0
4,49,269.98490477538894,8.15538281811395,3.181980515339464,3.181980515339464,1726.0,0.0,0.0,0.0,52229.0,756.9420289855072,1,1,1,2,2,0
4,50,269.2272943502548,8.009877838604272,3.181980515339464,3.181980515339464,1731.0,0.0,0.0,0.0,60295.0,873.8405797101449,1,1,1,2,2,0
4,51,269.18561552480196,7.664829885773794,3.181980515339464,3.181980515339464,1921.0,0.0,0.0,0.0,63419.0,919.1159420289855,1,1,1,1,1,0
4,52,269.22296960678693,7.624299763478709,3.181980515339464,3.181980515339464,1991.0,0.0,0.0,0.0,68963.0,999.463768115942,1,1,1,1,1,0
4,53,268.89041829968653,7.485012728576208,3.181980515339464,3.181980515339464,1866.0,0.0,0.0,0.0,66445.0,962.9710144927536,1,1,1,1,1,0
4,54,268.8482904767012,7.9052761803038845,3.181980515339464,3.181980515339464,2307.0,0.0,0.0,0.0,58242.0,844.0869565217391,1,1,1,1,1,0
4,55,268.43676695742636,8.067365645487822,3.181980515339464,3.181980515339464,1557.0,0.0,0.0,0.0,56388.0,817.2173913043479,1,1,1,1,1,0
4,56,268.51948745242635,7.8662078975230605,3.181980515339464,3.181980515339464,1483.0,0.0,0.0,0.0,52192.0,756.4057971014493,1,1,1,2,2,0
4,57,268.9034029640889,7.663474767326131,3.181980515339464,3.181980515339464,1504.0,0.0,0.0,0.0,47934.0,694.695652173913,1,1,1,2,2,0
4,58,269.5314088431865,7.955935790288744,3.181980515339464,3.181980515339464,1524.0,0.0,0.0,0.0,46595.0,675.2898550724638,1,1,1,1,1,0
4,59,269.6364556821448,8.267878844020778,3.181980515339464,3.181980515339464,1553.0,0.0,0.0,0.0,48564.0,703.8260869565217,1,1,1,1,1,0
4,60,269.4675854274582,8.426204820050227,3.181980515339464,3.181980515339464,1552.0,0.0,0.0,0.0,46082.0,667.8550724637681,1,1,1,1,1,0
4,61,269.63171756203167,8.377917959632764,3.181980515339464,3.181980515339464,1293.0,0.0,0.0,0.0,48163.0,698.0144927536232,1,1,1,1,1,0
4,62,269.4662055588322,8.257201362510543,3.181980515339464,3.181980515339464,1722.0,0.0,0.0,0.0,51122.0,740.8985507246376,1,1,1,1,1,0
4,63,269.31747104670603,8.292898182383333,3.181980515339464,3.181980515339464,1725.0,0.0,0.0,0.0,49145.0,712.2463768115942,1,1,1,1,1,0
4,64,269.2236712606615,8.278425957393535,3.181980515339464,3.181980515339464,1499.0,0.0,0.0,0.0,51718.0,749.536231884058,1,1,1,1,1,0
4,65,269.46000757561035,8.134104312881057,3.181980515339464,3.181980515339464,1531.0,0.0,0.0,0.0,50926.0,738.0579710144928,1,1,1,1,1,0
4,66,269.3070070082678,7.940655410998234,3.181980515339464,3.181980515339464,1512.0,0.0,0.0,0.0,47484.0,688.1739130434783,1,1,1,1,1,0
4,67,269.37982951014845,7.75978490422454,3.181980515339464,3.181980515339464,1506.0,0.0,0.0,0.0,45668.0,661.8550724637681,1,1,1,1,1,0
4,68,269.2438702202089,7.826958158456471,3.181980515339464,3.181980515339464,1532.0,0.0,0.0,0.0,41834.0,606.2898550724638,1,1,1,1,1,0
4,69,268.9194364234411,7.820275616520894,3.181980515339464,3.181980515339464,1173.0,0.0,0.0,0.0,40405.0,585.5797101449275,1,1,1,1,1,0
4,70,268.876708829857,7.858507229254981,3.181980515339464,3.181980515339464,1273.0,0.0,0.0,0.0,42441.0,615.0869565217391,1,1,1,1,1,0
4,71,269.1729132856918,8.021830889417256,3.181980515339464,3.181980515339464,1401.0,0.0,0.0,0.0,47206.0,684.1449275362319,1,1,1,1,1,0
4,72,269.28790386951056,7.98004567903203,3.181980515339464,3.181980515339464,1733.0,0.0,0.0,0.0,51695.0,749.2028985507246,1,1,1,1,1,0
4,73,269.7920729279053,8.02964654123392,3.181980515339464,3.181980515339464,1385.0,0.0,0.0,0.0,47056.0,681.9710144927536,1,1,1,1,1,0
4,74,270.02032021790683,8.314686364407244,3.181980515339464,3.181980515339464,1379.0,0.0,0.0,0.0,43104.0,624.695652173913,1,1,1,2,2,0
4,75,269.59053966462614,8.128939187425402,3.181980515339464,3.181980515339464,1482.0,0.0,0.0,0.0,45202.0,655.1014492753624,1,1,1,2,2,0
4,76,268.88815292907003,7.877506300361009,3.181980515339464,3.181980515339464,1438.0,0.0,0.0,0.0,49228.0,713.4492753623189,1,1,1,1,1,0
4,77,269.091326299947,7.984598414909403,3.181980515339464,3.181980515339464,1554.0,0.0,0.0,0.0,50010.0,724.7826086956521,1,1,1,1,1,0
4,78,268.8251030027966,7.990380677342518,3.181980515339464,3.181980515339464,1740.0,0.0,0.0,0.0,53838.0,780.2608695652174,1,1,1,1,1,0
4,79,269.1515130503153,8.131130038121354,3.181980515339464,3.181980515339464,1808.0,0.0,0.0,0.0,53046.0,768.7826086956521,1,1,1,1,1,0
4,80,269.5146116604865,8.167946983293948,3.181980515339464,3.181980515339464,1706.0,0.0,0.0,0.0,53488.0,775.1884057971015,1,1,1,1,1,0
4,81,269.4735249340073,8.015145311008569,3.181980515339464,3.181980515339464,1771.0,0.0,0.0,0.0,51482.0,746.1159420289855,1,1,1,1,1,0
4,82,269.42306563736497,8.11805153704288,3.181980515339464,3.181980515339464,1453.0,0.0,0.0,0.0,52172.0,756.1159420289855,1,1,1,1,1,0
4,83,269.45947920039674,8.06930185634885,3.181980515339464,3.181980515339464,1441.0,0.0,0.0,0.0,48167.0,698.072463768116,1,1,1,1,1,0
4,84,269.05517196841873,8.062668532901366,3.181980515339464,3.181980515339464,1294.0,0.0,0.0,0.0,42201.0,611.6086956521739,1,1,1,1,1,0
4,85,269.0001138140411,7.871871001061619,3.181980515339464,3.181980515339464,1347.0,0.0,0.0,0.0,43281.0,627.2608695652174,1,1,1,1,1,0
4,86,269.13357168236666,7.771245502629924,3.181980515339464,3.181980515339464,1527.0,0.0,0.0,0.0,50884.0,737.4492753623189,1,1,1,1,1,0
4,87,269.3718240581632,7.9003246614003695,3.181980515339464,3.181980515339464,1403.0,0.0,0.0,0.0,48321.0,700.304347826087,1,1,1,1,1,0
4,88,269.35540227622295,8.03846635342987,3.181980515339464,3.181980515339464,1388.0,0.0,0.0,0.0,47052.0,681.9130434782609,1,1,1,1,1,0
4,89,269.36041160374214,8.310053067122684,3.181980515339464,3.181980515339464,1355.0,0.0,0.0,0.0,46443.0,673.0869565217391,1,1,1,1,1,0
4,90,269.2393848148607,8.196769575380664,3.181980515339464,3.181980515339464,1429.0,0.0,0.0,0.0,47282.0,685.2463768115942,1,1,1,1,1,0
