No,Time [frame],xg [px],yg [px],sigma x [px],sigma y [px],Imax [a.u.],Iback [a.u.],a [a.u./px],b[a.u./px],Raw Intensity[au],Average Intensity[au/px^2],Model 1,Model 2,Model 3,Model 4,Model 5,Label
3,73,44.4825,255.329,1.69537,1.98385,307.622,95.5181,0.41267,-1.73266,6480.88,136.633,,,,,,0
4,1,35.2608,479.695,2.03452,2.64115,732.616,382.123,39.9559,38.1266,24856.6,528.923,1,2,2,3,4,0
4,2,35.541,480.466,1.93238,3.14429,794.748,375.545,36.0654,32.5785,28544.3,545.725,1,2,2,3,4,0
4,3,35.8212,481.237,1.83023,3.64742,856.88,368.968,32.1749,27.0305,32231.9,562.527,1,2,2,3,4,0
4,4,36.5566,481.971,2.50625,3.34322,1274.15,340.927,10.2115,21.9366,61179.5,701.302,1,2,2,3,4,0
4,5,36.232,482.716,2.27143,3.20174,1307.85,334.721,-1.76259,51.5433,56996,681.775,1,2,2,3,4,0
4,6,36.1702,482.677,2.25384,2.86784,1487.27,307.982,3.75998,24.0883,62373,674.237,1,2,3,4,5,0
4,7,35.8153,481.499,1.96546,2.43645,1606.33,328.104,0.254608,31.2323,48389.7,625.26,1,2,3,4,5,0
4,8,35.161,484.759,2.05279,2.75948,1200.79,371.12,-1.61533,18.1502,40706.6,616.391,1,2,3,4,5,0
4,9,34.5067,488.018,2.14012,3.08251,795.251,414.136,-3.48527,5.06804,33023.4,607.521,1,2,3,4,5,0
4,10,36.8616,487.457,2.20561,4.13549,791.545,352.491,-7.54683,22.4141,38410.3,591.473,1,2,3,4,5,0
4,11,38.8208,485.652,1.88897,4.05911,647.862,300.095,-8.99244,14.5629,26536.3,459.645,1,2,3,4,5,0
4,12,42.7764,486.497,3.94582,3.20436,900.581,34.0449,-55.4585,40.4292,71915.3,491.757,1,2,3,4,5,0
4,13,42.2112,488.397,3.71941,2.73883,757.65,317.632,-19.5402,-4.20891,42084.2,567.231,1,2,3,4,5,0
